,origen,dest,tram,linia,type,geometry,length,speed,time,directed
883,B-V7-701,B-V7-3265,Els Vergós - Pg Sant Joan Bosco,V7,Bus,"LINESTRING (2.127022403494788 41.39705924582962, 2.1261696300000006 41.39649922, 2.12594888 41.39630914, 2.12578655 41.396126840000015, 2.12565729 41.39593011999998, 2.12561628 41.395839170000016, 2.1256143200000004 41.39580621999999, 2.12563862 41.39574325, 2.12569599 41.39569392, 2.1257339099999997 41.39567741999999, 2.12589369 41.39564157999999, 2.1259786099999998 41.39559812, 2.12614685 41.39545573999998, 2.126922577400564 41.394858743426234)",340.3279178330471,3.333333333333333,1.7016395891652356,True
884,B-V7-3265,B-V7-3266,Pg Sant Joan Bosco - Pg Sant Joan Bosco - Prat de la Riba,V7,Bus,"LINESTRING (2.126922577400564 41.394858743426234, 2.1294055324271284 41.39294776159679)",296.8266542568882,3.333333333333333,1.4841332712844413,True
885,B-V7-3266,B-V7-1953,Pg Sant Joan Bosco - Prat de la Riba - Numància - Ronda General Mitre,V7,Bus,"LINESTRING (2.1294055324271284 41.39294776159679, 2.12957736 41.39281550999999, 2.1296213499999994 41.39276325000001, 2.1296441300000004 41.39269264999999, 2.1296368500000002 41.39263171999999, 2.129574600000001 41.39252289, 2.1295583700000003 41.39246474000001, 2.12956403 41.39240716, 2.12960466 41.39233516, 2.1296452 41.39229945, 2.1297188500000015 41.39226273999999, 2.12979183 41.392246179999994, 2.1299375100000013 41.39224870999999, 2.1299957300000005 41.39224195999999, 2.13009776 41.3922031, 2.1301489 41.39216205, 2.130854655438579 41.391388485326395)",233.20923566162804,3.333333333333333,1.1660461783081402,True
886,B-V7-1953,B-V7-1380,Numància - Ronda General Mitre - Numància - Diagonal,V7,Bus,"LINESTRING (2.130854655438579 41.391388485326395, 2.13275199 41.38930873999999, 2.132865724058884 41.389192834742445)",296.1443702232842,3.333333333333333,1.4807218511164213,True
887,B-V7-1380,B-V7-990,Numància - Diagonal - Numància - Parc Les Corts,V7,Bus,"LINESTRING (2.132865724058884 41.389192834742445, 2.13514213 41.38687285999999, 2.1358935227537104 41.38615250776946)",421.96993011814527,3.333333333333333,2.1098496505907267,True
888,B-V7-990,B-V7-629,Numància - Parc Les Corts - Numància - Berlín,V7,Bus,"LINESTRING (2.1358935227537104 41.38615250776946, 2.13748292 41.38462869999999, 2.1388459199999996 41.38333532000001, 2.13947714 41.38277924, 2.1394784778581752 41.3827781512611)",479.85300394996847,3.333333333333333,2.3992650197498424,True
889,B-V7-629,B-V7-2270,Numància - Berlín - Numància - Av Roma,V7,Bus,"LINESTRING (2.1394784778581752 41.3827781512611, 2.1413752754111925 41.38123449886756)",233.51392955062116,3.333333333333333,1.167569647753106,True
890,B-V7-2270,B-V7-3762,Numància - Av Roma - València - Tarragona,V7,Bus,"LINESTRING (2.1413752754111925 41.38123449886756, 2.14179992 41.3808889, 2.1421330900000006 41.38067674, 2.14223463 41.38062188000001, 2.142334610000001 41.38057659999999, 2.1425582 41.38049736, 2.1427493500000008 41.38041846000001, 2.1429681600000015 41.38031078, 2.14307914 41.38024665, 2.1431864800000002 41.380175929999986, 2.14478608 41.37895553, 2.14483616 41.37892333, 2.14491024 41.37889726999999, 2.1449538800000005 41.378893600000005, 2.1450006400000006 41.37889993999999, 2.14504955 41.3789191, 2.14509966 41.37895392, 2.1455264256054645 41.3792764513574)",464.5886376703595,3.333333333333333,2.3229431883517977,True
891,B-V7-3762,B-V7-9196,"València - Tarragona - Vilamarí, 61",V7,Bus,"LINESTRING (2.1455264256054645 41.3792764513574, 2.1469737599999994 41.38037025, 2.14703181 41.38040364, 2.1471182099999995 41.38042904000001, 2.147169390000001 41.38043099, 2.14722448 41.38042166, 2.1472824200000002 41.38039794, 2.1473421500000005 41.380356739999996, 2.1502519901512644 41.378160357628346)",551.096196288146,3.333333333333333,2.7554809814407304,True
892,B-V9-3574,B-V9-377,Viladomat - Marquès de Campo Sagrado - Paral·lel - Rocafort,V9,Bus,"LINESTRING (2.162784025985597 41.375515676672, 2.16312986 41.37526097000001, 2.16317176 41.37521641, 2.1631842100000007 41.37518749, 2.16318119 41.37509157, 2.1631564800000005 41.37505599, 2.16311915 41.37503771, 2.163092110000001 41.37503354999999, 2.159399527268935 41.37505127877388)",379.83844876204176,3.333333333333333,1.899192243810209,True
893,B-V9-377,B-V9-3575,Paral·lel - Rocafort - Entença - Av Mistral,V9,Bus,"LINESTRING (2.159399527268935 41.37505127877388, 2.1565182500000004 41.37506503000001, 2.15647842 41.37507209999998, 2.1564546100000013 41.37508548, 2.15643911 41.37510974000002, 2.1564344300000013 41.375196039999985, 2.15641376 41.375242920000005, 2.15638889 41.37527136, 2.1562366500000008 41.37539218, 2.1554915100000005 41.37594516999998, 2.15479078 41.37648686, 2.1545798449367255 41.37664404373231)",483.46466020728656,3.333333333333333,2.417323301036433,True
894,B-V9-3575,B-V9-319,Entença - Av Mistral - Entença - Gran Via,V9,Bus,"LINESTRING (2.1545798449367255 41.37664404373231, 2.153922720000001 41.37713371, 2.1527189400000006 41.37806425, 2.152328962261692 41.37835816065957)",267.6797622188775,3.333333333333333,1.3383988110943876,True
895,B-V9-319,B-V9-59,Entença - Gran Via - Entença - Consell de Cent,V9,Bus,"LINESTRING (2.152328962261692 41.37835816065957, 2.15006410474367 41.38006501399036)",267.91925465413055,3.333333333333333,1.339596273270653,True
896,B-V9-59,B-V9-3576,Entença - Consell de Cent - Entença - València,V9,Bus,"LINESTRING (2.15006410474367 41.38006501399036, 2.14923198 41.380692090000004, 2.1477450886656126 41.38182112899204)",274.9869370488012,3.333333333333333,1.3749346852440063,True
897,B-V9-3576,B-V9-3577,Entença - València - Entença - Rosselló,V9,Bus,"LINESTRING (2.1477450886656126 41.38182112899204, 2.1472630000000006 41.38218718, 2.14703163 41.38234673, 2.1445246527597406 41.38423310992495)",379.79456072923585,3.333333333333333,1.8989728036461793,True
898,B-V9-3577,B-V9-3578,Entença - Rosselló - Entença - Av Josep Tarradellas,V9,Bus,"LINESTRING (2.1445246527597406 41.38423310992495, 2.1442501500000004 41.38443965, 2.14293153 41.385444240000005, 2.1422793 41.38591923, 2.142037229311652 41.386131781307036)",296.22956635912124,3.333333333333333,1.4811478317956064,True
899,B-V9-3578,B-V9-1381,Entença - Av Josep Tarradellas - Entença - Montnegre,V9,Bus,"LINESTRING (2.142037229311652 41.386131781307036, 2.1408988100000004 41.387131350000004, 2.1396624799999997 41.388292670000006, 2.139434873442139 41.38851679672524)",342.78983370932343,3.333333333333333,1.7139491685466173,True
900,B-V9-1381,B-V9-3579,Entença - Montnegre - Entença - Déu i Mata,V9,Bus,"LINESTRING (2.139434873442139 41.38851679672524, 2.13897937 41.38896532999999, 2.13875771 41.38925663, 2.13855933 41.389477019999994, 2.1377149762902383 41.39030099783867)",245.0814035186101,3.333333333333333,1.2254070175930505,True
901,B-V9-3579,B-V9-3580,Entença - Déu i Mata - Doctor Fleming - Santa Fe de Nou Mèxic,V9,Bus,"LINESTRING (2.1377149762902383 41.39030099783867, 2.13724 41.3907645, 2.137140090000001 41.39083954, 2.13698844 41.39092234999999, 2.1369119800000003 41.39098942, 2.1362888299999994 41.39177829, 2.1360891200000003 41.39198305, 2.13592777 41.39217131999999, 2.1357995199999995 41.39236334, 2.1349724806278516 41.394335506510075)",510.74693621689084,3.333333333333333,2.5537346810844546,True
902,B-V9-3580,B-V9-2288,Doctor Fleming - Santa Fe de Nou Mèxic - Via Augusta - Ronda General Mitre,V9,Bus,"LINESTRING (2.1349724806278516 41.394335506510075, 2.13482598 41.39468484, 2.1348026000000004 41.39476054, 2.134518220000001 41.395348049999996, 2.13451425 41.39537601000001, 2.13453454 41.39542964, 2.1345871200000004 41.39546890000002, 2.1363845499999994 41.39628428, 2.1364110500000004 41.39630464, 2.1364400900000002 41.39635681, 2.1364319900000006 41.39641304999999, 2.1364142699999995 41.39643824, 2.1354345800000005 41.39772259, 2.1353990900000004 41.39775452, 2.135309050000001 41.397802349999985, 2.135257190000001 41.397816819999996, 2.135174290000001 41.39782545, 2.1335991845656204 41.39781986087923)",650.1265083263773,3.333333333333333,3.250632541631887,True
903,B-V9-2288,B-V9-3581,Via Augusta - Ronda General Mitre - Calatrava - Vergós,V9,Bus,"LINESTRING (2.1335991845656204 41.39781986087923, 2.13215854 41.39781473, 2.13201544 41.39784559999998, 2.1319143700000005 41.39788699000001, 2.1318633200000003 41.39791677, 2.131814900000001 41.39795359, 2.1302693273078814 41.3995258074392)",370.8242293061249,3.333333333333333,1.8541211465306244,True
904,B-V9-3581,B-V9-3582,Calatrava - Vergós - Iradier - Pg. Bonanova,V9,Bus,"LINESTRING (2.1302693273078814 41.3995258074392, 2.1266619205081874 41.403195022462455)",506.844335865542,3.333333333333333,2.53422167932771,True
905,B-V9-3582,B-V9-2435,Iradier - Pg. Bonanova - Iradier - Planella,V9,Bus,"LINESTRING (2.1266619205081874 41.403195022462455, 2.12605672 41.40381054000001, 2.1248286900000006 41.40508743999998, 2.124569630870231 41.40535029376189)",296.3953472498246,3.333333333333333,1.4819767362491232,True
906,B-V9-2435,B-V9-3719,Iradier - Planella - Iradier - Terré,V9,Bus,"LINESTRING (2.124569630870231 41.40535029376189, 2.12294495 41.40699871000001, 2.1228613425057548 41.407086636334995)",239.90347700028798,3.333333333333333,1.19951738500144,True
907,B-V9-3719,B-V9-1541,Iradier - Terré - Terré - Iradier,V9,Bus,"LINESTRING (2.1228613425057548 41.407086636334995, 2.12256702 41.40739616, 2.12249457 41.40745366000001, 2.1223333400000004 41.40755216, 2.1222907300000005 41.40756330999999, 2.1222464799999994 41.407549819999986, 2.1219288699999996 41.407277649999976, 2.1214505086851285 41.406941826432025)",171.07369684547643,3.333333333333333,0.8553684842273822,True
908,B-V9-3583,B-V9-3584,Anglí - Pl. Benet XV - Anglí - Margenat,V9,Bus,"LINESTRING (2.120686981972959 41.40546547658511, 2.122708427009238 41.403408389762646)",284.1005994651437,3.333333333333333,1.4205029973257188,True
909,B-V9-3584,B-V9-3585,Anglí - Margenat - Anglí - Pg. Bonanova,V9,Bus,"LINESTRING (2.122708427009238 41.403408389762646, 2.124725523467032 41.40135556093605)",283.50737245132154,3.333333333333333,1.4175368622566078,True
910,B-V9-3585,B-V9-3586,Anglí - Pg. Bonanova - Anglí - Via Augusta,V9,Bus,"LINESTRING (2.124725523467032 41.40135556093605, 2.1247629400000005 41.401317479999996, 2.127871588234691 41.398137400110855)",443.65427072122986,3.333333333333333,2.2182713536061494,True
911,B-V9-3586,B-V9-523,Anglí - Via Augusta - Via Augusta - Ronda General Mitre,V9,Bus,"LINESTRING (2.127871588234691 41.398137400110855, 2.12805072 41.39795414, 2.128203230000001 41.39780106, 2.1282633000000004 41.39775115, 2.12831108 41.39772352, 2.1283569200000003 41.39771392999998, 2.1320768486097657 41.39772475250854)",373.9876674962233,3.333333333333333,1.8699383374811167,True
912,B-V9-523,B-V9-3587,Via Augusta - Ronda General Mitre - Dr Fleming - Ronda General Mitre,V9,Bus,"LINESTRING (2.1320768486097657 41.39772475250854, 2.1325567699999994 41.39772614, 2.1326230300000018 41.39771437, 2.13265042 41.39769873, 2.13268336 41.39765387, 2.13268638 41.397628080000004, 2.13267468 41.39742869000001, 2.1326851700000007 41.39722871999999, 2.1327064599999996 41.39712584000001, 2.1327387900000003 41.39704880999999, 2.13283599 41.39688245, 2.1329616200000006 41.39672157, 2.133572430000001 41.39608884000001, 2.13377654 41.39589001, 2.1338578000000004 41.395713939999986, 2.13388637 41.39554202, 2.1339351800000004 41.39540103, 2.13397911 41.39532707, 2.13405848 41.39528616, 2.1341046000000006 41.395275270000006, 2.1341925899999996 41.39527106, 2.1343226899999994 41.39524644000001, 2.13443839 41.39519531, 2.134504940000001 41.39513854999999, 2.13464358940766 41.39480970376505)",431.50467728607697,3.333333333333333,2.157523386430385,True
913,B-V9-3587,B-V9-3588,Dr Fleming - Ronda General Mitre - Dr Fleming - Bori i Fontestà,V9,Bus,"LINESTRING (2.13464358940766 41.39480970376505, 2.1355798600000004 41.39258897999999, 2.1356895400000004 41.3923433, 2.1357643100000003 41.39221359, 2.1359451600000003 41.3919806, 2.1360828424224985 41.391833349516105)",353.1142705601896,3.333333333333333,1.765571352800948,True
914,B-V9-3588,B-V9-822,Dr Fleming - Bori i Fontestà - Diagonal - Av de Sarrià,V9,Bus,"LINESTRING (2.1360828424224985 41.391833349516105, 2.136155389999999 41.391755759999995, 2.13624673 41.39168374999999, 2.1364583099999996 41.39157397, 2.13658387 41.3914883, 2.1370288800000004 41.39095019, 2.13710176 41.39088804000001, 2.1372657800000003 41.39077289, 2.1373707400000015 41.39067853000001, 2.137426090000001 41.39065542000001, 2.1374594800000004 41.39065043, 2.13753656 41.39066219, 2.1402954594103516 41.39136440151161)",427.4384148943161,3.333333333333333,2.1371920744715807,True
915,B-V9-822,B-V9-65,Diagonal - Av de Sarrià - Josep Tarradellas - Francesc Macià,V9,Bus,"LINESTRING (2.1402954594103516 41.39136440151161, 2.1402962 41.39136459, 2.1428212900000014 41.392049609999994, 2.14383663 41.39230509, 2.1439181400000002 41.39228664000001, 2.14397878 41.39225910999998, 2.1440160100000005 41.39221541999999, 2.14401725 41.39218657, 2.1437639317018533 41.391599348537746)",404.51765205002306,3.333333333333333,2.0225882602501155,True
916,B-V9-65,B-V9-1554,Josep Tarradellas - Francesc Macià - Josep Tarradellas - Viladomat,V9,Bus,"LINESTRING (2.1437639317018533 41.391599348537746, 2.14373132 41.39152374999998, 2.14356351 41.39105244000001, 2.14349354 41.39081419000001, 2.143433980000001 41.3905793, 2.143424920000001 41.39047396, 2.1430073700000003 41.38879767999999, 2.14301202 41.3887571, 2.1430306500000005 41.3887339, 2.14306927 41.388718309999994, 2.14332207 41.38869256, 2.143363120000001 41.38869565000002, 2.143400040000001 41.38871428999999, 2.14341311 41.38874111, 2.14352801186829 41.38919954615089)",412.37255555810356,3.333333333333333,2.061862777790518,True
917,B-V9-1554,B-V9-3590,Josep Tarradellas - Viladomat - Viladomat - Còrsega,V9,Bus,"LINESTRING (2.14352801186829 41.38919954615089, 2.1436498200000007 41.38968552999999, 2.1436716700000003 41.38971553, 2.1437177000000003 41.389744849999985, 2.14381536 41.389762649999994, 2.14385474 41.38976001999998, 2.14389713 41.38974667000001, 2.14637649 41.38787924999999, 2.147566707267194 41.3869993925562)",511.9323584086112,3.333333333333333,2.559661792043056,True
918,B-V9-3590,B-V9-3426,Viladomat - Còrsega - Viladomat - Av Roma,V9,Bus,"LINESTRING (2.147566707267194 41.3869993925562, 2.14816302 41.38655856, 2.150051377660622 41.38513504779339)",293.268672346195,3.333333333333333,1.4663433617309751,True
919,B-V9-3426,B-V9-3591,Viladomat - Av Roma - Viladomat - Aragó,V9,Bus,"LINESTRING (2.150051377660622 41.38513504779339, 2.15259486 41.38321753000001, 2.15295327 41.38293274999999, 2.153211502540439 41.382736003332205)",375.2002725315044,3.333333333333333,1.8760013626575223,True
920,B-V9-3591,B-V9-3592,Viladomat - Aragó - Viladomat - Diputació,V9,Bus,"LINESTRING (2.153211502540439 41.382736003332205, 2.15394889 41.38217418, 2.1559534840986627 41.380689538193984)",322.79663302417464,3.333333333333333,1.6139831651208734,True
921,B-V9-3592,B-V9-3568,Viladomat - Diputació - Viladomat - Sepúlveda,V9,Bus,"LINESTRING (2.1559534840986627 41.380689538193984, 2.1562776700000006 41.38044943, 2.158069940895436 41.37908656690402)",250.99120381566655,3.333333333333333,1.2549560190783329,True
922,B-V9-3568,B-V9-1058,Viladomat - Sepúlveda - Viladomat - Manso,V9,Bus,"LINESTRING (2.158069940895436 41.37908656690402, 2.15887958 41.378470879999995, 2.15997341 41.37762055, 2.1607103200000006 41.37706558, 2.1611230400000006 41.37677205, 2.1614723513401835 41.37650500937261)",403.8942689945562,3.333333333333333,2.0194713449727812,True
923,B-V11-2243,B-V11-1326,Moll de Barcelona - Paral·lel - Drassanes,V11,Bus,"LINESTRING (2.179772105740652 41.3724316027803, 2.17992194 41.37235983, 2.1799415300000002 41.37233228999999, 2.179943230000001 41.37229944999999, 2.17976878 41.37208893999999, 2.17972121 41.37206224, 2.1796793000000005 41.37205732, 2.1796599800000003 41.37206246, 2.17885331 41.37242262, 2.1774582500000004 41.37306102, 2.17728871 41.37311498999998, 2.1770482 41.37315603, 2.17697166 41.373179269999994, 2.17685256 41.373232869999995, 2.1767914199999994 41.37328978, 2.17676373 41.37335996, 2.17676396 41.37339673999999, 2.1768011500000006 41.37350489999999, 2.176892600000001 41.373649649999976, 2.176943660000001 41.37378004, 2.17695721 41.373915600000004, 2.17693265 41.37405027999999, 2.176871069999999 41.374178070000006, 2.1767691 41.37429864, 2.1767072699999996 41.37434397, 2.1765656200000003 41.37441786, 2.1764058500000005 41.37446646999999, 2.17627884 41.37448496, 2.1761815500000004 41.37449029, 2.17598723 41.37447939, 2.1758363000000003 41.37445505, 2.17573097 41.37446162999999, 2.1756355 41.37449577, 2.1755093700000008 41.3745904, 2.175444130000001 41.37462543, 2.1752994200000013 41.37467674, 2.1752448400000004 41.37468848999999, 2.174662460000001 41.37473513999999, 2.1746338849428226 41.37473708799339)",648.9618525591338,3.333333333333333,3.2448092627956693,True
924,B-V11-1326,B-V11-1004,Paral·lel - Drassanes - Metro Paral·lel,V11,Bus,"LINESTRING (2.1746338849428226 41.37473708799339, 2.172930450000001 41.374853199999976, 2.1706133308929405 41.374963296574784)",337.19879288016875,3.333333333333333,1.685993964400844,True
925,B-V11-1004,B-V11-1005,Metro Paral·lel - Pl Josep Maria Folch,V11,Bus,"LINESTRING (2.1706133308929405 41.374963296574784, 2.1703793799999995 41.37497441, 2.1696611800000003 41.37501691000001, 2.1681064799999996 41.37502336000001, 2.16803815 41.37503439, 2.1679595400000005 41.37506633, 2.1675552100000006 41.37538109, 2.166561868765694 41.376125619382094)",388.99828057816245,3.333333333333333,1.9449914028908126,True
926,B-V11-1005,B-V11-1006,Pl Josep Maria Folch - Ronda Sant Pau - Parlament,V11,Bus,"LINESTRING (2.166561868765694 41.376125619382094, 2.16596072 41.376576180000015, 2.1635423848847553 41.37841823483149)",358.53539589733157,3.333333333333333,1.792676979486658,True
