origen,dest,tram,last_line,type,time,directed,cost,geometry
B-D50-1076,Plaça Catalunya,Pl Universitat - Pelai - Plaça Catalunya,D50,Egress,6.6,True,14.85,"LINESTRING (2.164108 41.3852617, 2.1641294 41.3853037, 2.164548 41.3856287, 2.1646317 41.3856928, 2.1646836 41.3857182, 2.1646654 41.3857337, 2.1647649 41.3858058, 2.1648017 41.3858198, 2.1651684 41.3859599, 2.1652431 41.3859863, 2.1652628 41.3859354, 2.165646 41.3859025, 2.1665569 41.385825, 2.1669854 41.3858007, 2.1671447 41.3858084, 2.1672609 41.385802, 2.1673438 41.3858124, 2.1674669 41.3858303, 2.1675736 41.3858729, 2.1676524 41.3859059, 2.1676784 41.3859173, 2.1689097 41.3863699, 2.1692366 41.3864873, 2.169367 41.3865356, 2.169434 41.3865661, 2.169487 41.386594, 2.1695313 41.3866168, 2.1694616 41.3867013, 2.1694919 41.3867174, 2.1695304 41.3867377, 2.1695498 41.3867479, 2.169624 41.386787, 2.1697825 41.3868707, 2.1698032 41.3868817, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-52-1079,Plaça Catalunya,Ronda Sant Pere - Pl Urquinaona - Plaça Catalunya,52,Egress,3.316666666666667,True,7.4625,"LINESTRING (2.1721121 41.3888687, 2.1705642 41.3882624, 2.1705758 41.3882464, 2.1704623 41.3882018, 2.1704509 41.3881716, 2.1703717 41.3881382, 2.1703746 41.388134, 2.1704112 41.3880803, 2.1704469 41.3880314, 2.1704509 41.388026, 2.170513 41.387973, 2.1706589 41.3878486, 2.1705662 41.3877859, 2.1705114 41.3877488, 2.170475 41.387724, 2.1704395 41.3877001, 2.1703719 41.3876543, 2.1703416 41.3876337, 2.1703156 41.3876161, 2.1702768 41.3875898, 2.1700806 41.3874818, 2.1700746 41.3874156, 2.1700627 41.3872801, 2.1700603 41.3872532, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-67-1082,Plaça Catalunya,Rda. Sant Pere - Pl. de Catalunya - Plaça Catalunya,67,Egress,2.283333333333333,True,5.137499999999999,"LINESTRING (2.1705758 41.3882464, 2.1704623 41.3882018, 2.1704509 41.3881716, 2.1703717 41.3881382, 2.1703746 41.388134, 2.1704112 41.3880803, 2.1704469 41.3880314, 2.1704509 41.388026, 2.170513 41.387973, 2.1706589 41.3878486, 2.1705662 41.3877859, 2.1705114 41.3877488, 2.170475 41.387724, 2.1704395 41.3877001, 2.1703719 41.3876543, 2.1703416 41.3876337, 2.1703156 41.3876161, 2.1702768 41.3875898, 2.1700806 41.3874818, 2.1700746 41.3874156, 2.1700627 41.3872801, 2.1700603 41.3872532, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-55-1103,Plaça Catalunya,Pl Catalunya - Portal de l'Àngel - Plaça Catalunya,55,Egress,2.2,True,4.95,"LINESTRING (2.1704423 41.3858887, 2.1707507 41.3862361, 2.1712181 41.3867809, 2.1712557 41.3868127, 2.1711329 41.3868709, 2.1710321 41.3869186, 2.1709812 41.3869398, 2.1708568 41.3869394, 2.17071 41.3869391, 2.1706901 41.3869418, 2.170595 41.3869548, 2.1704032 41.3869809, 2.1703577 41.386984, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-59-1103,Plaça Catalunya,Pl Catalunya - Portal de l'Àngel - Plaça Catalunya,59,Egress,2.2,True,4.95,"LINESTRING (2.1704423 41.3858887, 2.1707507 41.3862361, 2.1712181 41.3867809, 2.1712557 41.3868127, 2.1711329 41.3868709, 2.1710321 41.3869186, 2.1709812 41.3869398, 2.1708568 41.3869394, 2.17071 41.3869391, 2.1706901 41.3869418, 2.170595 41.3869548, 2.1704032 41.3869809, 2.1703577 41.386984, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-H16-1103,Plaça Catalunya,Pl Catalunya - Portal de l'Àngel - Plaça Catalunya,H16,Egress,2.2,True,4.95,"LINESTRING (2.1704423 41.3858887, 2.1707507 41.3862361, 2.1712181 41.3867809, 2.1712557 41.3868127, 2.1711329 41.3868709, 2.1710321 41.3869186, 2.1709812 41.3869398, 2.1708568 41.3869394, 2.17071 41.3869391, 2.1706901 41.3869418, 2.170595 41.3869548, 2.1704032 41.3869809, 2.1703577 41.386984, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-V15-1103,Plaça Catalunya,Pl Catalunya - Portal de l'Àngel - Plaça Catalunya,V15,Egress,2.2,True,4.95,"LINESTRING (2.1704423 41.3858887, 2.1707507 41.3862361, 2.1712181 41.3867809, 2.1712557 41.3868127, 2.1711329 41.3868709, 2.1710321 41.3869186, 2.1709812 41.3869398, 2.1708568 41.3869394, 2.17071 41.3869391, 2.1706901 41.3869418, 2.170595 41.3869548, 2.1704032 41.3869809, 2.1703577 41.386984, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-55-1124,Plaça Catalunya,Ronda Universitat - Pl Universitat - Plaça Catalunya,55,Egress,5.45,True,12.262500000000001,"LINESTRING (2.1648372 41.3861234, 2.1659911 41.3865579, 2.1661145 41.3864773, 2.1663094 41.3865457, 2.1664384 41.3865974, 2.1665055 41.3866243, 2.1668241 41.3867421, 2.166938 41.3867848, 2.1677859 41.3871071, 2.1681863 41.3872512, 2.1685475 41.3873948, 2.1686396 41.3873655, 2.1687146 41.3873361, 2.1687856 41.3872993, 2.1688429 41.3873287, 2.1689614 41.3873895, 2.1690491 41.3872877, 2.1692244 41.3871056, 2.1694239 41.3870811, 2.169522 41.3870691, 2.1696935 41.387048, 2.1697133 41.3870456, 2.1700382 41.3870057)"
B-59-1124,Plaça Catalunya,Ronda Universitat - Pl Universitat - Plaça Catalunya,59,Egress,5.45,True,12.262500000000001,"LINESTRING (2.1648372 41.3861234, 2.1659911 41.3865579, 2.1661145 41.3864773, 2.1663094 41.3865457, 2.1664384 41.3865974, 2.1665055 41.3866243, 2.1668241 41.3867421, 2.166938 41.3867848, 2.1677859 41.3871071, 2.1681863 41.3872512, 2.1685475 41.3873948, 2.1686396 41.3873655, 2.1687146 41.3873361, 2.1687856 41.3872993, 2.1688429 41.3873287, 2.1689614 41.3873895, 2.1690491 41.3872877, 2.1692244 41.3871056, 2.1694239 41.3870811, 2.169522 41.3870691, 2.1696935 41.387048, 2.1697133 41.3870456, 2.1700382 41.3870057)"
B-67-1124,Plaça Catalunya,Ronda Universitat - Pl Universitat - Plaça Catalunya,67,Egress,5.45,True,12.262500000000001,"LINESTRING (2.1648372 41.3861234, 2.1659911 41.3865579, 2.1661145 41.3864773, 2.1663094 41.3865457, 2.1664384 41.3865974, 2.1665055 41.3866243, 2.1668241 41.3867421, 2.166938 41.3867848, 2.1677859 41.3871071, 2.1681863 41.3872512, 2.1685475 41.3873948, 2.1686396 41.3873655, 2.1687146 41.3873361, 2.1687856 41.3872993, 2.1688429 41.3873287, 2.1689614 41.3873895, 2.1690491 41.3872877, 2.1692244 41.3871056, 2.1694239 41.3870811, 2.169522 41.3870691, 2.1696935 41.387048, 2.1697133 41.3870456, 2.1700382 41.3870057)"
B-H16-1124,Plaça Catalunya,Ronda Universitat - Pl Universitat - Plaça Catalunya,H16,Egress,5.45,True,12.262500000000001,"LINESTRING (2.1648372 41.3861234, 2.1659911 41.3865579, 2.1661145 41.3864773, 2.1663094 41.3865457, 2.1664384 41.3865974, 2.1665055 41.3866243, 2.1668241 41.3867421, 2.166938 41.3867848, 2.1677859 41.3871071, 2.1681863 41.3872512, 2.1685475 41.3873948, 2.1686396 41.3873655, 2.1687146 41.3873361, 2.1687856 41.3872993, 2.1688429 41.3873287, 2.1689614 41.3873895, 2.1690491 41.3872877, 2.1692244 41.3871056, 2.1694239 41.3870811, 2.169522 41.3870691, 2.1696935 41.387048, 2.1697133 41.3870456, 2.1700382 41.3870057)"
B-V13-1124,Plaça Catalunya,Ronda Universitat - Pl Universitat - Plaça Catalunya,V13,Egress,5.45,True,12.262500000000001,"LINESTRING (2.1648372 41.3861234, 2.1659911 41.3865579, 2.1661145 41.3864773, 2.1663094 41.3865457, 2.1664384 41.3865974, 2.1665055 41.3866243, 2.1668241 41.3867421, 2.166938 41.3867848, 2.1677859 41.3871071, 2.1681863 41.3872512, 2.1685475 41.3873948, 2.1686396 41.3873655, 2.1687146 41.3873361, 2.1687856 41.3872993, 2.1688429 41.3873287, 2.1689614 41.3873895, 2.1690491 41.3872877, 2.1692244 41.3871056, 2.1694239 41.3870811, 2.169522 41.3870691, 2.1696935 41.387048, 2.1697133 41.3870456, 2.1700382 41.3870057)"
B-D50-1124,Plaça Catalunya,Ronda Universitat - Pl Universitat - Plaça Catalunya,D50,Egress,5.45,True,12.262500000000001,"LINESTRING (2.1648372 41.3861234, 2.1659911 41.3865579, 2.1661145 41.3864773, 2.1663094 41.3865457, 2.1664384 41.3865974, 2.1665055 41.3866243, 2.1668241 41.3867421, 2.166938 41.3867848, 2.1677859 41.3871071, 2.1681863 41.3872512, 2.1685475 41.3873948, 2.1686396 41.3873655, 2.1687146 41.3873361, 2.1687856 41.3872993, 2.1688429 41.3873287, 2.1689614 41.3873895, 2.1690491 41.3872877, 2.1692244 41.3871056, 2.1694239 41.3870811, 2.169522 41.3870691, 2.1696935 41.387048, 2.1697133 41.3870456, 2.1700382 41.3870057)"
B-24-1208,Plaça Catalunya,Pl Catalunya - Rambla Catalunya - Plaça Catalunya,24,Egress,1.9,True,4.2749999999999995,"LINESTRING (2.1695329 41.387869, 2.1694003 41.38782, 2.1690879 41.3877046, 2.168898 41.3876367, 2.168596 41.3875395, 2.1686937 41.387527, 2.168807 41.3874898, 2.1689031 41.3874573, 2.1689614 41.3873895, 2.1690491 41.3872877, 2.1692244 41.3871056, 2.1694239 41.3870811, 2.169522 41.3870691, 2.1696935 41.387048, 2.1697133 41.3870456, 2.1700382 41.3870057)"
B-7-1209,Plaça Catalunya,Gran Via - Balmes - Plaça Catalunya,7,Egress,4.55,True,10.237499999999999,"LINESTRING (2.1657279 41.3874111, 2.1667856 41.3882102, 2.1668131 41.3882324, 2.1668544 41.3882037, 2.1668942 41.3881737, 2.1669057 41.3881662, 2.1669212 41.3881536, 2.1669434 41.3881372, 2.1672015 41.3881773, 2.1674873 41.3879682, 2.1680383 41.3875717, 2.1682293 41.3874464, 2.1682929 41.3874751, 2.1683417 41.387497, 2.1685475 41.3873948, 2.1686396 41.3873655, 2.1687146 41.3873361, 2.1687856 41.3872993, 2.1688429 41.3873287, 2.1689614 41.3873895, 2.1690491 41.3872877, 2.1692244 41.3871056, 2.1694239 41.3870811, 2.169522 41.3870691, 2.1696935 41.387048, 2.1697133 41.3870456, 2.1700382 41.3870057)"
B-54-1209,Plaça Catalunya,Gran Via - Balmes - Plaça Catalunya,54,Egress,4.55,True,10.237499999999999,"LINESTRING (2.1657279 41.3874111, 2.1667856 41.3882102, 2.1668131 41.3882324, 2.1668544 41.3882037, 2.1668942 41.3881737, 2.1669057 41.3881662, 2.1669212 41.3881536, 2.1669434 41.3881372, 2.1672015 41.3881773, 2.1674873 41.3879682, 2.1680383 41.3875717, 2.1682293 41.3874464, 2.1682929 41.3874751, 2.1683417 41.387497, 2.1685475 41.3873948, 2.1686396 41.3873655, 2.1687146 41.3873361, 2.1687856 41.3872993, 2.1688429 41.3873287, 2.1689614 41.3873895, 2.1690491 41.3872877, 2.1692244 41.3871056, 2.1694239 41.3870811, 2.169522 41.3870691, 2.1696935 41.387048, 2.1697133 41.3870456, 2.1700382 41.3870057)"
B-67-1209,Plaça Catalunya,Gran Via - Balmes - Plaça Catalunya,67,Egress,4.55,True,10.237499999999999,"LINESTRING (2.1657279 41.3874111, 2.1667856 41.3882102, 2.1668131 41.3882324, 2.1668544 41.3882037, 2.1668942 41.3881737, 2.1669057 41.3881662, 2.1669212 41.3881536, 2.1669434 41.3881372, 2.1672015 41.3881773, 2.1674873 41.3879682, 2.1680383 41.3875717, 2.1682293 41.3874464, 2.1682929 41.3874751, 2.1683417 41.387497, 2.1685475 41.3873948, 2.1686396 41.3873655, 2.1687146 41.3873361, 2.1687856 41.3872993, 2.1688429 41.3873287, 2.1689614 41.3873895, 2.1690491 41.3872877, 2.1692244 41.3871056, 2.1694239 41.3870811, 2.169522 41.3870691, 2.1696935 41.387048, 2.1697133 41.3870456, 2.1700382 41.3870057)"
B-H12-1209,Plaça Catalunya,Gran Via - Balmes - Plaça Catalunya,H12,Egress,4.55,True,10.237499999999999,"LINESTRING (2.1657279 41.3874111, 2.1667856 41.3882102, 2.1668131 41.3882324, 2.1668544 41.3882037, 2.1668942 41.3881737, 2.1669057 41.3881662, 2.1669212 41.3881536, 2.1669434 41.3881372, 2.1672015 41.3881773, 2.1674873 41.3879682, 2.1680383 41.3875717, 2.1682293 41.3874464, 2.1682929 41.3874751, 2.1683417 41.387497, 2.1685475 41.3873948, 2.1686396 41.3873655, 2.1687146 41.3873361, 2.1687856 41.3872993, 2.1688429 41.3873287, 2.1689614 41.3873895, 2.1690491 41.3872877, 2.1692244 41.3871056, 2.1694239 41.3870811, 2.169522 41.3870691, 2.1696935 41.387048, 2.1697133 41.3870456, 2.1700382 41.3870057)"
B-52-1209,Plaça Catalunya,Gran Via - Balmes - Plaça Catalunya,52,Egress,4.55,True,10.237499999999999,"LINESTRING (2.1657279 41.3874111, 2.1667856 41.3882102, 2.1668131 41.3882324, 2.1668544 41.3882037, 2.1668942 41.3881737, 2.1669057 41.3881662, 2.1669212 41.3881536, 2.1669434 41.3881372, 2.1672015 41.3881773, 2.1674873 41.3879682, 2.1680383 41.3875717, 2.1682293 41.3874464, 2.1682929 41.3874751, 2.1683417 41.387497, 2.1685475 41.3873948, 2.1686396 41.3873655, 2.1687146 41.3873361, 2.1687856 41.3872993, 2.1688429 41.3873287, 2.1689614 41.3873895, 2.1690491 41.3872877, 2.1692244 41.3871056, 2.1694239 41.3870811, 2.169522 41.3870691, 2.1696935 41.387048, 2.1697133 41.3870456, 2.1700382 41.3870057)"
B-55-1210,Plaça Catalunya,Pl Catalunya - Pg de Gràcia - Plaça Catalunya,55,Egress,1.9166666666666667,True,4.3125,"LINESTRING (2.168596 41.3875395, 2.168898 41.3876367, 2.1690879 41.3877046, 2.1694003 41.38782, 2.1695329 41.387869, 2.1695658 41.3878812, 2.1695877 41.3878567, 2.1697511 41.3879143, 2.1697895 41.3878638, 2.1698352 41.3878036, 2.1698677 41.3877609, 2.1700974 41.3876699, 2.1700806 41.3874818, 2.1700746 41.3874156, 2.1700627 41.3872801, 2.1700603 41.3872532, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-H16-1210,Plaça Catalunya,Pl Catalunya - Pg de Gràcia - Plaça Catalunya,H16,Egress,1.9166666666666667,True,4.3125,"LINESTRING (2.168596 41.3875395, 2.168898 41.3876367, 2.1690879 41.3877046, 2.1694003 41.38782, 2.1695329 41.387869, 2.1695658 41.3878812, 2.1695877 41.3878567, 2.1697511 41.3879143, 2.1697895 41.3878638, 2.1698352 41.3878036, 2.1698677 41.3877609, 2.1700974 41.3876699, 2.1700806 41.3874818, 2.1700746 41.3874156, 2.1700627 41.3872801, 2.1700603 41.3872532, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-D50-1210,Plaça Catalunya,Pl Catalunya - Pg de Gràcia - Plaça Catalunya,D50,Egress,1.9166666666666667,True,4.3125,"LINESTRING (2.168596 41.3875395, 2.168898 41.3876367, 2.1690879 41.3877046, 2.1694003 41.38782, 2.1695329 41.387869, 2.1695658 41.3878812, 2.1695877 41.3878567, 2.1697511 41.3879143, 2.1697895 41.3878638, 2.1698352 41.3878036, 2.1698677 41.3877609, 2.1700974 41.3876699, 2.1700806 41.3874818, 2.1700746 41.3874156, 2.1700627 41.3872801, 2.1700603 41.3872532, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-D50-1257,Plaça Catalunya,Pl de Catalunya - Ronda Sant Pere - Plaça Catalunya,D50,Egress,1.5166666666666666,True,3.4124999999999996,"LINESTRING (2.1702232 41.3879371, 2.1702833 41.3878903, 2.1703372 41.3878423, 2.170475 41.387724, 2.1704395 41.3877001, 2.1703719 41.3876543, 2.1703416 41.3876337, 2.1703156 41.3876161, 2.1702768 41.3875898, 2.1700806 41.3874818, 2.1700746 41.3874156, 2.1700627 41.3872801, 2.1700603 41.3872532, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-V13-1271,Plaça Catalunya,Pl Catalunya - Bergara - Plaça Catalunya,V13,Egress,1.0,True,2.25,"LINESTRING (2.1697976 41.3862939, 2.1695313 41.3866168, 2.1694616 41.3867013, 2.1694919 41.3867174, 2.1695304 41.3867377, 2.1695498 41.3867479, 2.169624 41.386787, 2.1697825 41.3868707, 2.1698032 41.3868817, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-B20-1463,Plaça Catalunya,Rda. Sant Pere - Pl. Urquinaona - Plaça Catalunya,B20,Egress,6.683333333333334,True,15.037500000000001,"LINESTRING (2.1749704 41.3898944, 2.1739573 41.38952, 2.1739535 41.3894852, 2.1739462 41.3894189, 2.1736834 41.3893208, 2.1736484 41.3892352, 2.1735685 41.3891484, 2.1735197 41.3890828, 2.1735005 41.389059, 2.1734455 41.388996, 2.173386 41.3889147, 2.1733529 41.3888884, 2.1732975 41.3888443, 2.1732607 41.3888171, 2.1729477 41.3885995, 2.1729275 41.3885828, 2.1727801 41.3884716, 2.1726872 41.3883875, 2.1726538 41.3883555, 2.1724313 41.388063, 2.1722872 41.3878901, 2.1716374 41.3871508, 2.1715873 41.3871051, 2.1715574 41.3870768, 2.1715179 41.3870514, 2.171476 41.3870271, 2.1713707 41.3869856, 2.1712248 41.3869292, 2.1711846 41.3869032, 2.1711329 41.3868709, 2.1710321 41.3869186, 2.1709812 41.3869398, 2.1708568 41.3869394, 2.17071 41.3869391, 2.1706901 41.3869418, 2.170595 41.3869548, 2.1704032 41.3869809, 2.1703577 41.386984, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-59-1905,Plaça Catalunya,Balmes - Pelai - Plaça Catalunya,59,Egress,4.083333333333333,True,9.1875,"LINESTRING (2.1663905 41.3863695, 2.1670216 41.3858945, 2.1671447 41.3858084, 2.1672609 41.385802, 2.1673438 41.3858124, 2.1674669 41.3858303, 2.1675736 41.3858729, 2.1676524 41.3859059, 2.1676784 41.3859173, 2.1689097 41.3863699, 2.1692366 41.3864873, 2.169367 41.3865356, 2.169434 41.3865661, 2.169487 41.386594, 2.1695313 41.3866168, 2.1694616 41.3867013, 2.1694919 41.3867174, 2.1695304 41.3867377, 2.1695498 41.3867479, 2.169624 41.386787, 2.1697825 41.3868707, 2.1698032 41.3868817, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-59-2192,Plaça Catalunya,Ronda Sant Pere - Pau Claris - Plaça Catalunya,59,Egress,3.6166666666666667,True,8.1375,"LINESTRING (2.1721121 41.3888687, 2.1705642 41.3882624, 2.1705758 41.3882464, 2.1704623 41.3882018, 2.1704509 41.3881716, 2.1703717 41.3881382, 2.1703746 41.388134, 2.1704112 41.3880803, 2.1704469 41.3880314, 2.1704509 41.388026, 2.170513 41.387973, 2.1706589 41.3878486, 2.1705662 41.3877859, 2.1705114 41.3877488, 2.170475 41.387724, 2.1704395 41.3877001, 2.1703719 41.3876543, 2.1703416 41.3876337, 2.1703156 41.3876161, 2.1702768 41.3875898, 2.1700806 41.3874818, 2.1700746 41.3874156, 2.1700627 41.3872801, 2.1700603 41.3872532, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-V15-2192,Plaça Catalunya,Ronda Sant Pere - Pau Claris - Plaça Catalunya,V15,Egress,3.6166666666666667,True,8.1375,"LINESTRING (2.1721121 41.3888687, 2.1705642 41.3882624, 2.1705758 41.3882464, 2.1704623 41.3882018, 2.1704509 41.3881716, 2.1703717 41.3881382, 2.1703746 41.388134, 2.1704112 41.3880803, 2.1704469 41.3880314, 2.1704509 41.388026, 2.170513 41.387973, 2.1706589 41.3878486, 2.1705662 41.3877859, 2.1705114 41.3877488, 2.170475 41.387724, 2.1704395 41.3877001, 2.1703719 41.3876543, 2.1703416 41.3876337, 2.1703156 41.3876161, 2.1702768 41.3875898, 2.1700806 41.3874818, 2.1700746 41.3874156, 2.1700627 41.3872801, 2.1700603 41.3872532, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-19-2833,Plaça Catalunya,Pg de Gràcia - Ronda de Sant Pere - Plaça Catalunya,19,Egress,3.1,True,6.9750000000000005,"LINESTRING (2.1687343 41.3892568, 2.1687708 41.3892265, 2.1692494 41.3888426, 2.1695081 41.3886351, 2.1693845 41.3885464, 2.1692644 41.3884602, 2.1692495 41.3884502, 2.1694543 41.3882838, 2.1697776 41.3880241, 2.1697269 41.3879463, 2.1697511 41.3879143, 2.1697895 41.3878638, 2.1698352 41.3878036, 2.1698677 41.3877609, 2.1700974 41.3876699, 2.1700806 41.3874818, 2.1700746 41.3874156, 2.1700627 41.3872801, 2.1700603 41.3872532, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-22-3032,Plaça Catalunya,Ronda St Pere - Pg de Gràcia - Plaça Catalunya,22,Egress,2.65,True,5.9624999999999995,"LINESTRING (2.1721121 41.3888687, 2.1705642 41.3882624, 2.1705758 41.3882464, 2.1704623 41.3882018, 2.1704509 41.3881716, 2.1703717 41.3881382, 2.1703746 41.388134, 2.1704112 41.3880803, 2.1704469 41.3880314, 2.1704509 41.388026, 2.170513 41.387973, 2.1706589 41.3878486, 2.1705662 41.3877859, 2.1705114 41.3877488, 2.170475 41.387724, 2.1704395 41.3877001, 2.1703719 41.3876543, 2.1703416 41.3876337, 2.1703156 41.3876161, 2.1702768 41.3875898, 2.1700806 41.3874818, 2.1700746 41.3874156, 2.1700627 41.3872801, 2.1700603 41.3872532, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-47-3328,Plaça Catalunya,Urquinaona - Plaça Catalunya,47,Egress,4.15,True,9.3375,"LINESTRING (2.1723095 41.3886874, 2.1723488 41.388689, 2.1726146 41.3884876, 2.1726283 41.3884379, 2.171995 41.3876902, 2.1717446 41.3874185, 2.1716152 41.387283, 2.1714414 41.3871808, 2.1713223 41.3872825, 2.1712067 41.3871945, 2.1711614 41.3871638, 2.1711246 41.3871376, 2.1710955 41.3871171, 2.1710717 41.3870981, 2.1710426 41.3870788, 2.1710096 41.3870563, 2.1709687 41.3870235, 2.1708783 41.3870978, 2.1708271 41.3870873, 2.1707086 41.387063, 2.1706711 41.3870529, 2.1705874 41.3870304, 2.1704032 41.3869809, 2.1703577 41.386984, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-54-3805,Plaça Catalunya,Casp - Pau Claris - Plaça Catalunya,54,Egress,3.95,True,8.887500000000001,"LINESTRING (2.1709866 41.3894835, 2.1707712 41.3893146, 2.1700305 41.388763, 2.1699517 41.3887013, 2.1699309 41.3886847, 2.169792 41.388578, 2.1698508 41.3885328, 2.1697414 41.3884673, 2.169726 41.3884587, 2.169599 41.3883758, 2.1694696 41.3882942, 2.1694543 41.3882838, 2.1697776 41.3880241, 2.1697269 41.3879463, 2.1697511 41.3879143, 2.1697895 41.3878638, 2.1698352 41.3878036, 2.1698677 41.3877609, 2.1700974 41.3876699, 2.1700806 41.3874818, 2.1700746 41.3874156, 2.1700627 41.3872801, 2.1700603 41.3872532, 2.1700382 41.3870057, 2.1697133 41.3870456)"
B-63-3897,Plaça Catalunya,Pl Universitat - Plaça Catalunya,63,Egress,6.616666666666666,True,14.8875,"LINESTRING (2.1636834 41.385272, 2.1636969 41.3852792, 2.1644376 41.3858358, 2.1645084 41.3857815, 2.1646966 41.3859404, 2.1648111 41.3859925, 2.1649338 41.3860389, 2.1649902 41.3860593, 2.1650749 41.3860917, 2.1653533 41.3861948, 2.1655332 41.3862634, 2.1661145 41.3864773, 2.1663094 41.3865457, 2.1664384 41.3865974, 2.1665055 41.3866243, 2.1668241 41.3867421, 2.166938 41.3867848, 2.1677859 41.3871071, 2.1681863 41.3872512, 2.1685475 41.3873948, 2.1686396 41.3873655, 2.1687146 41.3873361, 2.1687856 41.3872993, 2.1688429 41.3873287, 2.1689614 41.3873895, 2.1690491 41.3872877, 2.1692244 41.3871056, 2.1694239 41.3870811, 2.169522 41.3870691, 2.1696935 41.387048, 2.1697133 41.3870456, 2.1700382 41.3870057)"
B-7-8086,Plaça Catalunya,Gran Via-Metro Pg Gràcia - Plaça Catalunya,7,Egress,4.883333333333334,True,10.9875,"LINESTRING (2.1694983 41.3906941, 2.1695037 41.3906431, 2.1693423 41.390522, 2.1687039 41.3900406, 2.1686289 41.3899874, 2.1683986 41.3898301, 2.1684416 41.3897975, 2.168457 41.3897862, 2.1684636 41.3897809, 2.168497 41.3897556, 2.1684454 41.3897156, 2.1684556 41.3897073, 2.1685474 41.389637, 2.1685439 41.3895918, 2.1685333 41.3894236, 2.168533 41.3893617, 2.1685712 41.3892805, 2.1686261 41.3891818, 2.168638 41.3891591, 2.1686481 41.3891408, 2.1691339 41.3887428, 2.1693509 41.3885717, 2.1693845 41.3885464, 2.1692644 41.3884602, 2.1692495 41.3884502, 2.1694543 41.3882838, 2.1697776 41.3880241, 2.1697269 41.3879463, 2.1697511 41.3879143, 2.1697895 41.3878638, 2.1698352 41.3878036, 2.1698677 41.3877609, 2.1700974 41.3876699, 2.1700806 41.3874818, 2.1700746 41.3874156, 2.1700627 41.3872801, 2.1700603 41.3872532, 2.1700382 41.3870057, 2.1697133 41.3870456)"
