trip_id,arrival_time,departure_time,stop_id,stop_sequence,shape_dist_traveled,timepoint
1907_0015,08:35:00,08:35:00,2030,5,2008.983,1
1907_0016,08:48:00,08:48:00,2030,1,0.0,1
1907_0016,08:49:30,08:49:40,2129,2,673.126,1
1907_0016,08:51:00,08:51:10,2110,3,1158.672,1
1907_0016,08:52:30,08:52:40,2109,4,1616.603,1
1907_0016,08:54:30,08:54:30,2108,5,2003.773,1
1907_0017,09:07:00,09:07:00,2108,1,0.0,1
1907_0017,09:10:00,09:10:10,2009,2,392.911,1
1907_0017,09:11:30,09:11:40,2010,3,850.13,1
1907_0017,09:13:00,09:13:10,2029,4,1336.069,1
1907_0017,09:14:00,09:14:00,2030,5,2008.983,1
1907_0018,09:28:00,09:28:00,2030,1,0.0,1
1907_0018,09:29:30,09:29:40,2129,2,673.126,1
1907_0018,09:31:00,09:31:10,2110,3,1158.672,1
1907_0018,09:32:30,09:32:40,2109,4,1616.603,1
1907_0018,09:34:30,09:34:30,2108,5,2003.773,1
1907_0019,09:45:00,09:45:00,2108,1,0.0,1
1907_0019,09:48:00,09:48:10,2009,2,392.911,1
1907_0019,09:49:30,09:49:40,2010,3,850.13,1
1907_0019,09:51:00,09:51:10,2029,4,1336.069,1
1907_0019,09:52:00,09:52:00,2030,5,2008.983,1
1907_0020,10:00:00,10:00:00,2030,1,0.0,1
1907_0020,10:01:30,10:01:40,2129,2,673.126,1
1907_0020,10:03:00,10:03:10,2110,3,1158.672,1
1907_0020,10:04:30,10:04:40,2109,4,1616.603,1
1907_0020,10:06:30,10:06:30,2108,5,2003.773,1
1907_0021,10:14:30,10:14:30,2108,1,0.0,1
1907_0021,10:17:30,10:17:40,2009,2,392.911,1
1907_0021,10:19:00,10:19:10,2010,3,850.13,1
1907_0021,10:20:30,10:20:40,2029,4,1336.069,1
1907_0021,10:21:30,10:21:30,2030,5,2008.983,1
1907_0022,10:30:00,10:30:00,2030,1,0.0,1
1907_0022,10:31:30,10:31:40,2129,2,673.126,1
1907_0022,10:33:00,10:33:10,2110,3,1158.672,1
1907_0022,10:34:30,10:34:40,2109,4,1616.603,1
1907_0022,10:36:30,10:36:30,2108,5,2003.773,1
1907_0023,10:44:30,10:44:30,2108,1,0.0,1
1907_0023,10:47:30,10:47:40,2009,2,392.911,1
1907_0023,10:49:00,10:49:10,2010,3,850.13,1
1907_0023,10:50:30,10:50:40,2029,4,1336.069,1
1907_0023,10:51:30,10:51:30,2030,5,2008.983,1
1907_0024,11:00:00,11:00:00,2030,1,0.0,1
1907_0024,11:01:30,11:01:40,2129,2,673.126,1
1907_0024,11:03:00,11:03:10,2110,3,1158.672,1
1907_0024,11:04:30,11:04:40,2109,4,1616.603,1
1907_0024,11:06:30,11:06:30,2108,5,2003.773,1
1907_0025,11:14:30,11:14:30,2108,1,0.0,1
1907_0025,11:17:30,11:17:40,2009,2,392.911,1
1907_0025,11:19:00,11:19:10,2010,3,850.13,1
1907_0025,11:20:30,11:20:40,2029,4,1336.069,1
1907_0025,11:21:30,11:21:30,2030,5,2008.983,1
1907_0026,11:30:00,11:30:00,2030,1,0.0,1
1907_0026,11:31:30,11:31:40,2129,2,673.126,1
1907_0026,11:33:00,11:33:10,2110,3,1158.672,1
1907_0026,11:34:30,11:34:40,2109,4,1616.603,1
1907_0026,11:36:30,11:36:30,2108,5,2003.773,1
1907_0027,11:44:30,11:44:30,2108,1,0.0,1
1907_0027,11:47:30,11:47:40,2009,2,392.911,1
1907_0027,11:49:00,11:49:10,2010,3,850.13,1
1907_0027,11:50:30,11:50:40,2029,4,1336.069,1
1907_0027,11:51:30,11:51:30,2030,5,2008.983,1
1907_0028,12:00:00,12:00:00,2030,1,0.0,1
1907_0028,12:01:30,12:01:40,2129,2,673.126,1
1907_0028,12:03:00,12:03:10,2110,3,1158.672,1
1907_0028,12:04:30,12:04:40,2109,4,1616.603,1
1907_0028,12:06:30,12:06:30,2108,5,2003.773,1
1907_0029,12:14:30,12:14:30,2108,1,0.0,1
1907_0029,12:17:30,12:17:40,2009,2,392.911,1
1907_0029,12:19:00,12:19:10,2010,3,850.13,1
1907_0029,12:20:30,12:20:40,2029,4,1336.069,1
1907_0029,12:21:30,12:21:30,2030,5,2008.983,1
1907_0030,12:30:00,12:30:00,2030,1,0.0,1
1907_0030,12:31:30,12:31:40,2129,2,673.126,1
1907_0030,12:33:00,12:33:10,2110,3,1158.672,1
1907_0030,12:34:30,12:34:40,2109,4,1616.603,1
1907_0030,12:36:30,12:36:30,2108,5,2003.773,1
1907_0031,12:44:30,12:44:30,2108,1,0.0,1
1907_0031,12:47:30,12:47:40,2009,2,392.911,1
1907_0031,12:49:00,12:49:10,2010,3,850.13,1
1907_0031,12:50:30,12:50:40,2029,4,1336.069,1
1907_0031,12:51:30,12:51:30,2030,5,2008.983,1
1907_0032,13:00:00,13:00:00,2030,1,0.0,1
1907_0032,13:01:30,13:01:40,2129,2,673.126,1
1907_0032,13:03:00,13:03:10,2110,3,1158.672,1
1907_0032,13:04:30,13:04:40,2109,4,1616.603,1
1907_0032,13:06:30,13:06:30,2108,5,2003.773,1
1907_0033,13:14:30,13:14:30,2108,1,0.0,1
1907_0033,13:17:30,13:17:40,2009,2,392.911,1
1907_0033,13:19:00,13:19:10,2010,3,850.13,1
1907_0033,13:20:30,13:20:40,2029,4,1336.069,1
1907_0033,13:21:30,13:21:30,2030,5,2008.983,1
1907_0034,13:30:00,13:30:00,2030,1,0.0,1
1907_0034,13:31:30,13:31:40,2129,2,673.126,1
1907_0034,13:33:00,13:33:10,2110,3,1158.672,1
1907_0034,13:34:30,13:34:40,2109,4,1616.603,1
1907_0034,13:36:30,13:36:30,2108,5,2003.773,1
1907_0035,13:44:30,13:44:30,2108,1,0.0,1
1907_0035,13:47:30,13:47:40,2009,2,392.911,1
1907_0035,13:49:00,13:49:10,2010,3,850.13,1
1907_0035,13:50:30,13:50:40,2029,4,1336.069,1
1907_0035,13:51:30,13:51:30,2030,5,2008.983,1
1907_0036,14:00:00,14:00:00,2030,1,0.0,1
1907_0036,14:01:30,14:01:40,2129,2,673.126,1
1907_0036,14:03:00,14:03:10,2110,3,1158.672,1
1907_0036,14:04:30,14:04:40,2109,4,1616.603,1
1907_0036,14:06:30,14:06:30,2108,5,2003.773,1
1907_0037,14:14:30,14:14:30,2108,1,0.0,1
1907_0037,14:17:30,14:17:40,2009,2,392.911,1
1907_0037,14:19:00,14:19:10,2010,3,850.13,1
1907_0037,14:20:30,14:20:40,2029,4,1336.069,1
1907_0037,14:21:30,14:21:30,2030,5,2008.983,1
1907_0038,14:30:00,14:30:00,2030,1,0.0,1
1907_0038,14:31:30,14:31:40,2129,2,673.126,1
1907_0038,14:33:00,14:33:10,2110,3,1158.672,1
1907_0038,14:34:30,14:34:40,2109,4,1616.603,1
1907_0038,14:36:30,14:36:30,2108,5,2003.773,1
1907_0039,14:44:30,14:44:30,2108,1,0.0,1
1907_0039,14:47:30,14:47:40,2009,2,392.911,1
1907_0039,14:49:00,14:49:10,2010,3,850.13,1
1907_0039,14:50:30,14:50:40,2029,4,1336.069,1
1907_0039,14:51:30,14:51:30,2030,5,2008.983,1
1907_0040,15:00:00,15:00:00,2030,1,0.0,1
1907_0040,15:01:30,15:01:40,2129,2,673.126,1
1907_0040,15:03:00,15:03:10,2110,3,1158.672,1
1907_0040,15:04:30,15:04:40,2109,4,1616.603,1
1907_0040,15:06:30,15:06:30,2108,5,2003.773,1
1907_0041,15:14:30,15:14:30,2108,1,0.0,1
1907_0041,15:17:30,15:17:40,2009,2,392.911,1
1907_0041,15:19:00,15:19:10,2010,3,850.13,1
1907_0041,15:20:30,15:20:40,2029,4,1336.069,1
1907_0041,15:21:30,15:21:30,2030,5,2008.983,1
1907_0042,15:30:00,15:30:00,2030,1,0.0,1
1907_0042,15:31:30,15:31:40,2129,2,673.126,1
1907_0042,15:33:00,15:33:10,2110,3,1158.672,1
1907_0042,15:34:30,15:34:40,2109,4,1616.603,1
1907_0042,15:36:30,15:36:30,2108,5,2003.773,1
1907_0043,15:44:30,15:44:30,2108,1,0.0,1
1907_0043,15:47:30,15:47:40,2009,2,392.911,1
1907_0043,15:49:00,15:49:10,2010,3,850.13,1
1907_0043,15:50:30,15:50:40,2029,4,1336.069,1
1907_0043,15:51:30,15:51:30,2030,5,2008.983,1
1907_0044,16:00:00,16:00:00,2030,1,0.0,1
1907_0044,16:01:30,16:01:40,2129,2,673.126,1
1907_0044,16:03:00,16:03:10,2110,3,1158.672,1
1907_0044,16:04:30,16:04:40,2109,4,1616.603,1
1907_0044,16:06:30,16:06:30,2108,5,2003.773,1
1907_0045,16:14:30,16:14:30,2108,1,0.0,1
1907_0045,16:17:30,16:17:40,2009,2,392.911,1
1907_0045,16:19:00,16:19:10,2010,3,850.13,1
1907_0045,16:20:30,16:20:40,2029,4,1336.069,1
1907_0045,16:21:30,16:21:30,2030,5,2008.983,1
1907_0046,16:30:00,16:30:00,2030,1,0.0,1
1907_0046,16:31:30,16:31:40,2129,2,673.126,1
1907_0046,16:33:00,16:33:10,2110,3,1158.672,1
1907_0046,16:34:30,16:34:40,2109,4,1616.603,1
1907_0046,16:36:30,16:36:30,2108,5,2003.773,1
1907_0047,16:44:30,16:44:30,2108,1,0.0,1
1907_0047,16:47:30,16:47:40,2009,2,392.911,1
1907_0047,16:49:00,16:49:10,2010,3,850.13,1
1907_0047,16:50:30,16:50:40,2029,4,1336.069,1
1907_0047,16:51:30,16:51:30,2030,5,2008.983,1
1907_0048,17:00:00,17:00:00,2030,1,0.0,1
1907_0048,17:01:30,17:01:40,2129,2,673.126,1
1907_0048,17:03:00,17:03:10,2110,3,1158.672,1
1907_0048,17:04:30,17:04:40,2109,4,1616.603,1
1907_0048,17:06:30,17:06:30,2108,5,2003.773,1
1907_0049,17:14:30,17:14:30,2108,1,0.0,1
1907_0049,17:17:30,17:17:40,2009,2,392.911,1
1907_0049,17:19:00,17:19:10,2010,3,850.13,1
1907_0049,17:20:30,17:20:40,2029,4,1336.069,1
1907_0049,17:21:30,17:21:30,2030,5,2008.983,1
1907_0050,17:30:00,17:30:00,2030,1,0.0,1
1907_0050,17:31:30,17:31:40,2129,2,673.126,1
1907_0050,17:33:00,17:33:10,2110,3,1158.672,1
1907_0050,17:34:30,17:34:40,2109,4,1616.603,1
1907_0050,17:36:30,17:36:30,2108,5,2003.773,1
1907_0051,17:44:30,17:44:30,2108,1,0.0,1
1907_0051,17:47:30,17:47:40,2009,2,392.911,1
1907_0051,17:49:00,17:49:10,2010,3,850.13,1
1907_0051,17:50:30,17:50:40,2029,4,1336.069,1
1907_0051,17:51:30,17:51:30,2030,5,2008.983,1
1907_0052,18:00:00,18:00:00,2030,1,0.0,1
1907_0052,18:01:30,18:01:40,2129,2,673.126,1
1907_0052,18:03:00,18:03:10,2110,3,1158.672,1
1907_0052,18:04:30,18:04:40,2109,4,1616.603,1
1907_0052,18:06:30,18:06:30,2108,5,2003.773,1
1907_0053,18:14:30,18:14:30,2108,1,0.0,1
1907_0053,18:17:30,18:17:40,2009,2,392.911,1
1907_0053,18:19:00,18:19:10,2010,3,850.13,1
1907_0053,18:20:30,18:20:40,2029,4,1336.069,1
1907_0053,18:21:30,18:21:30,2030,5,2008.983,1
1907_0054,18:30:00,18:30:00,2030,1,0.0,1
1907_0054,18:31:30,18:31:40,2129,2,673.126,1
1907_0054,18:33:00,18:33:10,2110,3,1158.672,1
1907_0054,18:34:30,18:34:40,2109,4,1616.603,1
1907_0054,18:36:30,18:36:30,2108,5,2003.773,1
1907_0055,18:44:30,18:44:30,2108,1,0.0,1
1907_0055,18:47:30,18:47:40,2009,2,392.911,1
1907_0055,18:49:00,18:49:10,2010,3,850.13,1
1907_0055,18:50:30,18:50:40,2029,4,1336.069,1
1907_0055,18:51:30,18:51:30,2030,5,2008.983,1
1907_0056,19:00:00,19:00:00,2030,1,0.0,1
1907_0056,19:01:30,19:01:40,2129,2,673.126,1
1907_0056,19:03:00,19:03:10,2110,3,1158.672,1
1907_0056,19:04:30,19:04:40,2109,4,1616.603,1
1907_0056,19:06:30,19:06:30,2108,5,2003.773,1
1907_0057,19:14:30,19:14:30,2108,1,0.0,1
1907_0057,19:17:30,19:17:40,2009,2,392.911,1
1907_0057,19:19:00,19:19:10,2010,3,850.13,1
1907_0057,19:20:30,19:20:40,2029,4,1336.069,1
1907_0057,19:21:30,19:21:30,2030,5,2008.983,1
1907_0058,19:30:00,19:30:00,2030,1,0.0,1
1907_0058,19:31:30,19:31:40,2129,2,673.126,1
1907_0058,19:33:00,19:33:10,2110,3,1158.672,1
1907_0058,19:34:30,19:34:40,2109,4,1616.603,1
1907_0058,19:36:30,19:36:30,2108,5,2003.773,1
1907_0059,19:44:30,19:44:30,2108,1,0.0,1
1907_0059,19:47:30,19:47:40,2009,2,392.911,1
1907_0059,19:49:00,19:49:10,2010,3,850.13,1
1907_0059,19:50:30,19:50:40,2029,4,1336.069,1
1907_0059,19:51:30,19:51:30,2030,5,2008.983,1
1907_0060,20:00:00,20:00:00,2030,1,0.0,1
1907_0060,20:01:30,20:01:40,2129,2,673.126,1
1907_0060,20:03:00,20:03:10,2110,3,1158.672,1
1907_0060,20:04:30,20:04:40,2109,4,1616.603,1
1907_0060,20:06:30,20:06:30,2108,5,2003.773,1
1907_0061,20:14:30,20:14:30,2108,1,0.0,1
1907_0061,20:17:30,20:17:40,2009,2,392.911,1
1907_0061,20:19:00,20:19:10,2010,3,850.13,1
1907_0061,20:20:30,20:20:40,2029,4,1336.069,1
1907_0061,20:21:30,20:21:30,2030,5,2008.983,1
1907_0062,20:30:00,20:30:00,2030,1,0.0,1
1907_0062,20:31:30,20:31:40,2129,2,673.126,1
1907_0062,20:33:00,20:33:10,2110,3,1158.672,1
1907_0062,20:34:30,20:34:40,2109,4,1616.603,1
1907_0062,20:36:30,20:36:30,2108,5,2003.773,1
1907_0063,20:44:30,20:44:30,2108,1,0.0,1
1907_0063,20:47:30,20:47:40,2009,2,392.911,1
1907_0063,20:49:00,20:49:10,2010,3,850.13,1
1907_0063,20:50:30,20:50:40,2029,4,1336.069,1
1907_0063,20:51:30,20:51:30,2030,5,2008.983,1
1907_0064,20:58:00,20:58:00,2030,1,0.0,1
1907_0064,20:59:30,20:59:40,2129,2,673.126,1
1907_0064,21:01:00,21:01:10,2110,3,1158.672,1
1907_0064,21:02:30,21:02:40,2109,4,1616.603,1
1907_0064,21:04:30,21:04:30,2108,5,2003.773,1
1907_0065,21:13:30,21:13:30,2108,1,0.0,1
1907_0065,21:16:30,21:16:40,2009,2,392.911,1
1907_0065,21:18:00,21:18:10,2010,3,850.13,1
1907_0065,21:19:30,21:19:40,2029,4,1336.069,1
1907_0065,21:20:30,21:20:30,2030,5,2008.983,1
1907_0066,21:26:00,21:26:00,2030,1,0.0,1
1907_0066,21:27:30,21:27:40,2129,2,673.126,1
1907_0066,21:29:00,21:29:10,2110,3,1158.672,1
1907_0066,21:30:30,21:30:40,2109,4,1616.603,1
1907_0066,21:32:30,21:32:30,2108,5,2003.773,1
1907_0067,21:37:30,21:37:30,2108,1,0.0,1
1907_0067,21:40:30,21:40:40,2009,2,392.911,1
1907_0067,21:42:00,21:42:10,2010,3,850.13,1
1907_0067,21:43:30,21:43:40,2029,4,1336.069,1
1907_0067,21:44:30,21:44:30,2030,5,2008.983,1
1907_0068,21:50:00,21:50:00,2030,1,0.0,1
1907_0068,21:51:30,21:51:40,2129,2,673.126,1
1907_0068,21:53:00,21:53:10,2110,3,1158.672,1
1907_0068,21:54:30,21:54:40,2109,4,1616.603,1
1907_0068,21:56:30,21:56:30,2108,5,2003.773,1
1907_0069,22:02:00,22:02:00,2108,1,0.0,1
1907_0069,22:05:00,22:05:10,2009,2,392.911,1
1907_0069,22:06:30,22:06:40,2010,3,850.13,1
1907_0069,22:08:00,22:08:10,2029,4,1336.069,1
1907_0069,22:09:00,22:09:00,2030,5,2008.983,1
1907_0072,06:36:00,06:36:00,2030,1,0.0,1
1907_0072,06:37:30,06:37:40,2129,2,673.126,1
1907_0072,06:39:00,06:39:10,2110,3,1158.672,1
1907_0072,06:40:30,06:40:40,2109,4,1616.603,1
1907_0072,06:42:30,06:42:30,2108,5,2003.773,1
1907_0073,06:50:00,06:50:00,2108,1,0.0,1
1907_0073,06:53:00,06:53:10,2009,2,392.911,1
1907_0073,06:54:30,06:54:40,2010,3,850.13,1
1907_0073,06:56:00,06:56:10,2029,4,1336.069,1
1907_0073,06:57:00,06:57:00,2030,5,2008.983,1
1907_0074,07:08:00,07:08:00,2030,1,0.0,1
1907_0074,07:09:30,07:09:40,2129,2,673.126,1
1907_0074,07:11:00,07:11:10,2110,3,1158.672,1
1907_0074,07:12:30,07:12:40,2109,4,1616.603,1
1907_0074,07:14:30,07:14:30,2108,5,2003.773,1
1907_0075,07:30:00,07:30:00,2108,1,0.0,1
1907_0075,07:33:00,07:33:10,2009,2,392.911,1
1907_0075,07:34:30,07:34:40,2010,3,850.13,1
1907_0075,07:36:00,07:36:10,2029,4,1336.069,1
1907_0075,07:37:00,07:37:00,2030,5,2008.983,1
1907_0076,07:46:00,07:46:00,2030,1,0.0,1
1907_0076,07:47:30,07:47:40,2129,2,673.126,1
1907_0076,07:49:00,07:49:10,2110,3,1158.672,1
1907_0076,07:50:30,07:50:40,2109,4,1616.603,1
1907_0076,07:52:30,07:52:30,2108,5,2003.773,1
1907_0077,08:08:00,08:08:00,2108,1,0.0,1
1907_0077,08:11:00,08:11:10,2009,2,392.911,1
1907_0077,08:12:30,08:12:40,2010,3,850.13,1
1907_0077,08:14:00,08:14:10,2029,4,1336.069,1
1907_0077,08:15:00,08:15:00,2030,5,2008.983,1
1907_0078,08:28:00,08:28:00,2030,1,0.0,1
1907_0078,08:29:30,08:29:40,2129,2,673.126,1
1907_0078,08:31:00,08:31:10,2110,3,1158.672,1
1907_0078,08:32:30,08:32:40,2109,4,1616.603,1
1907_0078,08:34:30,08:34:30,2108,5,2003.773,1
1907_0079,08:48:00,08:48:00,2108,1,0.0,1
1907_0079,08:51:00,08:51:10,2009,2,392.911,1
1907_0079,08:52:30,08:52:40,2010,3,850.13,1
1907_0079,08:54:00,08:54:10,2029,4,1336.069,1
1907_0079,08:55:00,08:55:00,2030,5,2008.983,1
1907_0080,09:08:00,09:08:00,2030,1,0.0,1
1907_0080,09:09:30,09:09:40,2129,2,673.126,1
1907_0080,09:11:00,09:11:10,2110,3,1158.672,1
1907_0080,09:12:30,09:12:40,2109,4,1616.603,1
1907_0080,09:14:30,09:14:30,2108,5,2003.773,1
1907_0081,09:28:00,09:28:00,2108,1,0.0,1
1907_0081,09:31:00,09:31:10,2009,2,392.911,1
1907_0081,09:32:30,09:32:40,2010,3,850.13,1
1907_0081,09:34:00,09:34:10,2029,4,1336.069,1
1907_0081,09:35:00,09:35:00,2030,5,2008.983,1
1907_0082,09:44:00,09:44:00,2030,1,0.0,1
1907_0082,09:45:30,09:45:40,2129,2,673.126,1
1907_0082,09:47:00,09:47:10,2110,3,1158.672,1
1907_0082,09:48:30,09:48:40,2109,4,1616.603,1
1907_0082,09:50:30,09:50:30,2108,5,2003.773,1
1907_0083,09:55:30,09:55:30,2108,1,0.0,1
1907_0083,09:58:30,09:58:40,2009,2,392.911,1
1907_0083,10:00:00,10:00:10,2010,3,850.13,1
1907_0083,10:01:30,10:01:40,2029,4,1336.069,1
1907_0083,10:02:30,10:02:30,2030,5,2008.983,1
1907_0084,10:10:00,10:10:00,2030,1,0.0,1
1907_0084,10:11:30,10:11:40,2129,2,673.126,1
1907_0084,10:13:00,10:13:10,2110,3,1158.672,1
1907_0084,10:14:30,10:14:40,2109,4,1616.603,1
1907_0084,10:16:30,10:16:30,2108,5,2003.773,1
1907_0085,10:24:30,10:24:30,2108,1,0.0,1
1907_0085,10:27:30,10:27:40,2009,2,392.911,1
1907_0085,10:29:00,10:29:10,2010,3,850.13,1
1907_0085,10:30:30,10:30:40,2029,4,1336.069,1
1907_0085,10:31:30,10:31:30,2030,5,2008.983,1
1907_0086,10:40:00,10:40:00,2030,1,0.0,1
1907_0086,10:41:30,10:41:40,2129,2,673.126,1
1907_0086,10:43:00,10:43:10,2110,3,1158.672,1
1907_0086,10:44:30,10:44:40,2109,4,1616.603,1
1907_0086,10:46:30,10:46:30,2108,5,2003.773,1
1907_0087,10:54:30,10:54:30,2108,1,0.0,1
1907_0087,10:57:30,10:57:40,2009,2,392.911,1
1907_0087,10:59:00,10:59:10,2010,3,850.13,1
1907_0087,11:00:30,11:00:40,2029,4,1336.069,1
1907_0087,11:01:30,11:01:30,2030,5,2008.983,1
1907_0088,11:10:00,11:10:00,2030,1,0.0,1
1907_0088,11:11:30,11:11:40,2129,2,673.126,1
1907_0088,11:13:00,11:13:10,2110,3,1158.672,1
1907_0088,11:14:30,11:14:40,2109,4,1616.603,1
1907_0088,11:16:30,11:16:30,2108,5,2003.773,1
1907_0089,11:24:30,11:24:30,2108,1,0.0,1
1907_0089,11:27:30,11:27:40,2009,2,392.911,1
1907_0089,11:29:00,11:29:10,2010,3,850.13,1
1907_0089,11:30:30,11:30:40,2029,4,1336.069,1
1907_0089,11:31:30,11:31:30,2030,5,2008.983,1
1907_0090,11:40:00,11:40:00,2030,1,0.0,1
1907_0090,11:41:30,11:41:40,2129,2,673.126,1
1907_0090,11:43:00,11:43:10,2110,3,1158.672,1
1907_0090,11:44:30,11:44:40,2109,4,1616.603,1
1907_0090,11:46:30,11:46:30,2108,5,2003.773,1
1907_0091,11:54:30,11:54:30,2108,1,0.0,1
1907_0091,11:57:30,11:57:40,2009,2,392.911,1
1907_0091,11:59:00,11:59:10,2010,3,850.13,1
1907_0091,12:00:30,12:00:40,2029,4,1336.069,1
1907_0091,12:01:30,12:01:30,2030,5,2008.983,1
1907_0092,12:10:00,12:10:00,2030,1,0.0,1
1907_0092,12:11:30,12:11:40,2129,2,673.126,1
1907_0092,12:13:00,12:13:10,2110,3,1158.672,1
1907_0092,12:14:30,12:14:40,2109,4,1616.603,1
1907_0092,12:16:30,12:16:30,2108,5,2003.773,1
1907_0093,12:24:30,12:24:30,2108,1,0.0,1
1907_0093,12:27:30,12:27:40,2009,2,392.911,1
1907_0093,12:29:00,12:29:10,2010,3,850.13,1
1907_0093,12:30:30,12:30:40,2029,4,1336.069,1
1907_0093,12:31:30,12:31:30,2030,5,2008.983,1
1907_0094,12:40:00,12:40:00,2030,1,0.0,1
1907_0094,12:41:30,12:41:40,2129,2,673.126,1
1907_0094,12:43:00,12:43:10,2110,3,1158.672,1
1907_0094,12:44:30,12:44:40,2109,4,1616.603,1
1907_0094,12:46:30,12:46:30,2108,5,2003.773,1
1907_0095,12:54:30,12:54:30,2108,1,0.0,1
1907_0095,12:57:30,12:57:40,2009,2,392.911,1
1907_0095,12:59:00,12:59:10,2010,3,850.13,1
1907_0095,13:00:30,13:00:40,2029,4,1336.069,1
1907_0095,13:01:30,13:01:30,2030,5,2008.983,1
1907_0096,13:10:00,13:10:00,2030,1,0.0,1
1907_0096,13:11:30,13:11:40,2129,2,673.126,1
1907_0096,13:13:00,13:13:10,2110,3,1158.672,1
1907_0096,13:14:30,13:14:40,2109,4,1616.603,1
1907_0096,13:16:30,13:16:30,2108,5,2003.773,1
1907_0097,13:24:30,13:24:30,2108,1,0.0,1
1907_0097,13:27:30,13:27:40,2009,2,392.911,1
1907_0097,13:29:00,13:29:10,2010,3,850.13,1
1907_0097,13:30:30,13:30:40,2029,4,1336.069,1
1907_0097,13:31:30,13:31:30,2030,5,2008.983,1
1907_0098,13:40:00,13:40:00,2030,1,0.0,1
1907_0098,13:41:30,13:41:40,2129,2,673.126,1
1907_0098,13:43:00,13:43:10,2110,3,1158.672,1
1907_0098,13:44:30,13:44:40,2109,4,1616.603,1
1907_0098,13:46:30,13:46:30,2108,5,2003.773,1
1907_0099,13:54:30,13:54:30,2108,1,0.0,1
1907_0099,13:57:30,13:57:40,2009,2,392.911,1
1907_0099,13:59:00,13:59:10,2010,3,850.13,1
1907_0099,14:00:30,14:00:40,2029,4,1336.069,1
1907_0099,14:01:30,14:01:30,2030,5,2008.983,1
1907_0100,14:10:00,14:10:00,2030,1,0.0,1
1907_0100,14:11:30,14:11:40,2129,2,673.126,1
1907_0100,14:13:00,14:13:10,2110,3,1158.672,1
1907_0100,14:14:30,14:14:40,2109,4,1616.603,1
1907_0100,14:16:30,14:16:30,2108,5,2003.773,1
1907_0101,14:24:30,14:24:30,2108,1,0.0,1
1907_0101,14:27:30,14:27:40,2009,2,392.911,1
1907_0101,14:29:00,14:29:10,2010,3,850.13,1
1907_0101,14:30:30,14:30:40,2029,4,1336.069,1
1907_0101,14:31:30,14:31:30,2030,5,2008.983,1
1907_0102,14:40:00,14:40:00,2030,1,0.0,1
1907_0102,14:41:30,14:41:40,2129,2,673.126,1
1907_0102,14:43:00,14:43:10,2110,3,1158.672,1
1907_0102,14:44:30,14:44:40,2109,4,1616.603,1
1907_0102,14:46:30,14:46:30,2108,5,2003.773,1
1907_0103,14:54:30,14:54:30,2108,1,0.0,1
1907_0103,14:57:30,14:57:40,2009,2,392.911,1
1907_0103,14:59:00,14:59:10,2010,3,850.13,1
1907_0103,15:00:30,15:00:40,2029,4,1336.069,1
1907_0103,15:01:30,15:01:30,2030,5,2008.983,1
1907_0104,15:10:00,15:10:00,2030,1,0.0,1
1907_0104,15:11:30,15:11:40,2129,2,673.126,1
1907_0104,15:13:00,15:13:10,2110,3,1158.672,1
1907_0104,15:14:30,15:14:40,2109,4,1616.603,1
1907_0104,15:16:30,15:16:30,2108,5,2003.773,1
1907_0105,15:24:30,15:24:30,2108,1,0.0,1
1907_0105,15:27:30,15:27:40,2009,2,392.911,1
1907_0105,15:29:00,15:29:10,2010,3,850.13,1
1907_0105,15:30:30,15:30:40,2029,4,1336.069,1
1907_0105,15:31:30,15:31:30,2030,5,2008.983,1
1907_0106,15:40:00,15:40:00,2030,1,0.0,1
1907_0106,15:41:30,15:41:40,2129,2,673.126,1
1907_0106,15:43:00,15:43:10,2110,3,1158.672,1
1907_0106,15:44:30,15:44:40,2109,4,1616.603,1
1907_0106,15:46:30,15:46:30,2108,5,2003.773,1
1907_0107,15:54:30,15:54:30,2108,1,0.0,1
1907_0107,15:57:30,15:57:40,2009,2,392.911,1
1907_0107,15:59:00,15:59:10,2010,3,850.13,1
1907_0107,16:00:30,16:00:40,2029,4,1336.069,1
1907_0107,16:01:30,16:01:30,2030,5,2008.983,1
1907_0108,16:10:00,16:10:00,2030,1,0.0,1
1907_0108,16:11:30,16:11:40,2129,2,673.126,1
1907_0108,16:13:00,16:13:10,2110,3,1158.672,1
1907_0108,16:14:30,16:14:40,2109,4,1616.603,1
1907_0108,16:16:30,16:16:30,2108,5,2003.773,1
1907_0109,16:24:30,16:24:30,2108,1,0.0,1
1907_0109,16:27:30,16:27:40,2009,2,392.911,1
1907_0109,16:29:00,16:29:10,2010,3,850.13,1
1907_0109,16:30:30,16:30:40,2029,4,1336.069,1
1907_0109,16:31:30,16:31:30,2030,5,2008.983,1
1907_0110,16:40:00,16:40:00,2030,1,0.0,1
1907_0110,16:41:30,16:41:40,2129,2,673.126,1
1907_0110,16:43:00,16:43:10,2110,3,1158.672,1
1907_0110,16:44:30,16:44:40,2109,4,1616.603,1
1907_0110,16:46:30,16:46:30,2108,5,2003.773,1
1907_0111,16:54:30,16:54:30,2108,1,0.0,1
1907_0111,16:57:30,16:57:40,2009,2,392.911,1
1907_0111,16:59:00,16:59:10,2010,3,850.13,1
1907_0111,17:00:30,17:00:40,2029,4,1336.069,1
1907_0111,17:01:30,17:01:30,2030,5,2008.983,1
1907_0112,17:10:00,17:10:00,2030,1,0.0,1
1907_0112,17:11:30,17:11:40,2129,2,673.126,1
